type,iter,group,eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8,eig9,eig10,eig11,eig12,eig13,eig14,eig15,eig16,eig17,eig18,eig19,eig20,eig21,eig22,eig23,eig24,eig25,eig26,eig27,eig28,eig29,eig30,eig31,eig32,eig33,eig34,eig35,eig36,eig37,eig38,eig39,eig40,eig41,eig42,eig43,eig44,eig45,eig46,eig47,eig48,eig49,eig50,eig51,eig52,eig53,eig54,eig55,eig56,eig57,eig58,eig59,eig60,eig61,eig62,eig63,eig64,eig65,eig66,eig67,eig68,eig69,eig70,eig71,eig72,eig73,eig74,eig75,eig76,eig77,eig78,eig79,eig80,eig81,eig82,eig83,eig84,eig85,eig86,eig87,eig88,eig89,eig90,eig91,eig92,eig93,eig94,eig95,eig96,eig97,eig98,eig99,eig100
permutation-all,1,individual,3.1261957697856264,1.0137500800824029,0.925272375828146,0.8409641944393149,0.7816735877361783,0.7332846760502474,0.7055015431744245,0.5962177861391745,0.5344441705439559,0.5041355054840775,0.44032682621783287,0.4326674011927163,0.4120301744970179,0.3914673888517563,0.3496710131949815,0.33201243365632355,0.32158888406182295,0.29819828479214616,0.282046645677476,0.26150110408921773,0.23144321086016428,0.2166561938641429,0.2091231011572827,0.1874794888510271,0.17150527390596948,0.161930846698769,0.13131821753288142,0.12643335247161866,0.11027869085775131,0.09031592635955324,0.07627566398275515,0.07178927318287566,0.06713250301195538,0.05774118916551821,0.04969469665340397,0.03940481287456148,0.02653455132414553,0.02371591229037357,0.01356480603871058,8.989850233179201e-16,7.63939493529359e-16,5.710631671689321e-16,4.914488047795462e-16,4.642924534455327e-16,4.4400902678605215e-16,4.3043924573543085e-16,4.104012168087147e-16,3.986223155765964e-16,3.698604106842935e-16,3.275560595235042e-16,3.141525512349133e-16,3.093979456454072e-16,2.854062122371284e-16,2.7253069468890436e-16,2.581359559015124e-16,2.414224809781285e-16,2.2153947666920662e-16,2.102466604911152e-16,1.858894745398426e-16,1.6671583738358514e-16,1.4844106148921979e-16,1.390853784794836e-16,1.2996973761568886e-16,1.1165556825008236e-16,1.0399911089125561e-16,9.296493589283151e-17,6.699652631497311e-17,5.814026332344851e-17,3.1369464545213124e-17,2.618270526830563e-17,1.5130396794384996e-17,6.2277720536478925e-18,-9.213260928418195e-18,-2.8109891143709477e-17,-4.9808582481892325e-17,-5.5129544518694635e-17,-7.23375888219432e-17,-7.388486043693229e-17,-1.0711655084435427e-16,-1.1332261247916774e-16,-1.1963101533262086e-16,-1.4440044353896564e-16,-1.7042406329881396e-16,-1.7372878289168567e-16,-1.8205702453315652e-16,-2.0344266669766986e-16,-2.2972137252519293e-16,-2.395266532492479e-16,-2.553732879126311e-16,-3.0057836320662156e-16,-3.0277623643860644e-16,-3.3341964727512955e-16,-3.7268595878444293e-16,-3.8469782974865207e-16,-4.1742097481334117e-16,-4.455436891635878e-16,-4.703340771745726e-16,-5.341445287928509e-16,-6.015231945277195e-16,-6.877700554534036e-16
permutation-all,2,replicate,3.2188328500473675,1.9001600217096333,1.8347601257652335,1.7998712960057346,1.6368250243207816,1.5310993429586088,1.4487428724939044,1.3759757043357863,1.336698933272798,1.2672340329192784,1.2553283947023253,1.2201424842224564,1.1741570391129093,1.1600403896117504,1.1381176099328874,1.1193092735448813,1.1077783506138716,1.1059691224786017,1.0817663846033276,1.053212567402238,1.0363254012013807,1.0263272117360338,1.007357131504121,1.0030753801665528,0.9885990498486084,0.9646932434995552,0.9465346808777004,0.9286605746484194,0.919914513760867,0.8994899083695178,0.885952792728337,0.8714656298560289,0.8531560134958167,0.8471423534462219,0.8306625600000865,0.8280256592788927,0.7979867001814175,0.783104984901344,0.7798904069290635,0.7731397055999442,0.7677350501816712,0.7506294650482073,0.7408071106733849,0.7253196631952179,0.7165109081118408,0.7072243903947341,0.7012452602766521,0.6900907776298775,0.6731692834654008,0.6617534210374151,0.6564228979868726,0.6515962539811649,0.638673853618197,0.636783191607018,0.6199678399891463,0.6134410651153662,0.6020932890726691,0.5953623066143829,0.5883371822633487,0.5803260345003167,0.5698427323068871,0.5627236931255869,0.5574796161804605,0.5552315457947106,0.5373553569212581,0.5292986444835547,0.5270994126049734,0.5202774718834117,0.5152806630423705,0.504175416498958,0.4949799300008365,0.4874468995552051,0.48182253357038274,0.474879100269076,0.4666428430478132,0.45623099258374383,0.44715877897940154,0.44523750012983687,0.43412481849999346,0.42588034441548656,0.4199312019614704,0.4176550118819972,0.4045048048558322,0.40098208481259007,0.3931533636290198,0.38572339010026074,0.3769692279821118,0.3710100920062563,0.3579706422792588,0.35404369504209865,0.3456271876762378,0.33924418065743045,0.3313161119385007,0.3259295063895602,0.31350790092209213,0.3031539849457177,0.2955889526381827,0.2902804381334871,0.2762690286330657,0.26844748757857056
permutation-all,2,individual,3.487490234047315,1.1815624537204563,0.9444993697109592,0.8543871040053975,0.7252016460787003,0.6100749788986586,0.5956714927733122,0.5221270504765033,0.4838530439293209,0.4767513949049428,0.43099776512791727,0.38364090441216914,0.37271356933141386,0.3690179075310394,0.3418256774174907,0.3254942339614897,0.29790220538454765,0.28085312986405714,0.24833668802550243,0.22613229426330725,0.22009621683597508,0.20543347233323067,0.1958028398320358,0.18390255211670525,0.16185426422442428,0.14767209769446532,0.1359115632993396,0.12285370203817345,0.11403637454877652,0.0915169035292298,0.0814561228317407,0.07168250482509676,0.06698131681200062,0.05756883072669197,0.05211907452794313,0.0473317402129603,0.03269552977956318,0.01987531112319408,0.00788307040010723,8.068265207239282e-4,1.1203506981630702e-15,7.015112963063623e-16,5.773122021806682e-16,5.605126584582348e-16,5.1291292576119235e-16,4.715557228511634e-16,4.215146639865095e-16,4.050044649741204e-16,3.747440744885287e-16,3.501209584792687e-16,3.409639392213256e-16,3.3520151774705287e-16,3.2016632374589053e-16,3.0463217113782796e-16,2.608615349020409e-16,2.527046845430322e-16,2.2021037103147492e-16,2.09798097898489e-16,1.6928734414230555e-16,1.6482503949663862e-16,1.5788441887003727e-16,1.3226162746901658e-16,1.2624323367966604e-16,1.0439974923520325e-16,1.0127835600563741e-16,7.373886815669331e-17,6.179471884021305e-17,4.748249755090985e-17,3.1367907304882866e-17,1.8368778060364514e-17,-6.1746150334979775e-18,-1.3187993195214795e-17,-2.940332900929232e-17,-3.1858000549560206e-17,-5.678066211104342e-17,-6.000572296624407e-17,-8.836423838257076e-17,-9.757029348054403e-17,-1.1075868380121151e-16,-1.2379070292144722e-16,-1.3087350360691272e-16,-1.462505370035409e-16,-1.7353052005885732e-16,-1.8436418511835927e-16,-1.960630334849678e-16,-2.1171767022364147e-16,-2.2555388586850813e-16,-2.838769902333573e-16,-2.949375940319484e-16,-3.1739927819824536e-16,-3.5593923531402024e-16,-3.6260428060145165e-16,-3.842507392547083e-16,-4.0796751498588373e-16,-4.42335162941291e-16,-4.61745086556068e-16,-4.788721935741774e-16,-5.272232733317499e-16,-6.51680443235646e-16,-7.182114314375781e-16
permutation-all,3,replicate,3.3093516643737155,1.942238568124726,1.8481465476427072,1.7768837199153835,1.6277998453180356,1.5480671785615117,1.411042021790892,1.3954899382818642,1.3328766956713058,1.2673475107372496,1.2386476756470062,1.206570605998796,1.182966924769831,1.1708501719393234,1.1501469955746813,1.1288138392846467,1.1201342040927018,1.09469827905154,1.0702239513050298,1.049516498291511,1.027519553655903,1.0041343574221675,1.000019307459756,0.983440940030316,0.9615019808260176,0.94961584763708,0.9424353313534092,0.9266266525893518,0.909185044361118,0.8956174748066462,0.888701013027768,0.8723446284950156,0.8413329949208987,0.8342465022984954,0.8310760966029396,0.8069203290992667,0.7994573086783374,0.7868656911556065,0.7753517659607447,0.7683285414547895,0.7588864381456437,0.7370940768781601,0.7339860505716579,0.7333021502874905,0.7291042305193094,0.7147384848165826,0.6991664247796563,0.6912354085271074,0.6765545781103178,0.6690048394857329,0.668432539767501,0.658846801945479,0.6524884958756332,0.636499565188051,0.627240143842571,0.6120242636440755,0.6097905937961777,0.599457987265573,0.5895522167914163,0.5832721744935151,0.5716357100509971,0.5674298855714625,0.5548014108823095,0.5521081874633404,0.5453321384931481,0.5352976653149596,0.5302284421601346,0.526909101800604,0.5218845644311997,0.5148389385339041,0.4982791265589318,0.4859625943715344,0.4837084290029597,0.4748083853631407,0.4693585517414728,0.4642323631293672,0.45492103674653733,0.44510872069983454,0.437391087572327,0.4243950705095631,0.4212489776350261,0.41769967063988594,0.4126035829569913,0.40267397830805535,0.3878151192050689,0.38208919876575426,0.3748401964230048,0.37103168569959993,0.3619169761517826,0.35878589338990996,0.35468237820234666,0.34422885491958755,0.33096348336743264,0.32419890198844004,0.3154554885415887,0.30620014092074493,0.2952982488825584,0.293278988220594,0.28022634897239246,0.26815913066539443
permutation-all,3,individual,2.950338303579203,1.0858674766158904,0.9756260261221672,0.8600367904106989,0.7602063589765847,0.6168095130716371,0.6071520180568739,0.5215354089180976,0.4901165329739632,0.45248223752075695,0.4438070396096888,0.405994740892307,0.3970383609757362,0.34579469640053523,0.3308479656391565,0.3166322688321137,0.2988110583368734,0.2672512914438574,0.25292212119479246,0.24713001676656823,0.2233947554814324,0.20705539282052624,0.19252829477839445,0.18468055587097676,0.17015525733705625,0.16288213768870555,0.13675064018289215,0.12478671020176568,0.11746743448802278,0.10377579062818323,0.08596282322090879,0.07289925206250736,0.06764398334159452,0.06702684689187886,0.05525042455561419,0.03852129606186699,0.02288375823407247,0.01829850053750044,0.01040154732651778,0.00398973225432442,8.227709257973595e-16,6.015563407887834e-16,5.618411809883657e-16,4.986186317983806e-16,4.644427928417353e-16,4.3657466693354054e-16,4.0632474376032313e-16,3.849681878299696e-16,3.669090081821397e-16,3.6100630058751486e-16,3.229088797566078e-16,3.11522723964439e-16,2.956721773188803e-16,2.7025243824740524e-16,2.52361774566427e-16,2.340271820560576e-16,2.1775380339262463e-16,1.9974186910493283e-16,1.9486926676981334e-16,1.803185697952388e-16,1.617120661797713e-16,1.3938653373219562e-16,1.2466973125835947e-16,1.1509606192297968e-16,1.0241801278641704e-16,9.478377683257576e-17,7.768232167546191e-17,6.605789118274195e-17,5.389700261997736e-17,4.0724907443305956e-17,3.7465303552092526e-17,2.1276617470176318e-17,2.453053438475051e-18,-2.044885032186956e-17,-3.7163274535243077e-17,-3.9758356083023406e-17,-5.602209806649593e-17,-8.423142933973845e-17,-1.0249640780598174e-16,-1.0813300437141731e-16,-1.2964422386769102e-16,-1.5306433840631527e-16,-1.5594180154144303e-16,-1.6168795291003338e-16,-1.8772186978735883e-16,-2.1342627187792103e-16,-2.3607126602011324e-16,-2.556913631002215e-16,-2.692533591409006e-16,-2.810222795959451e-16,-2.8513071278830715e-16,-3.0758239964908955e-16,-3.2994506025565653e-16,-3.493330556233441e-16,-3.8015163570562343e-16,-3.9044965416501797e-16,-4.429467766734572e-16,-4.770231592924988e-16,-5.620835417303106e-16,-7.383100244899487e-16
permutation-all,4,replicate,3.4304122971707764,1.9319968276476565,1.82787013135958,1.6810788662806402,1.6429706818108476,1.5910279277685555,1.4310829621531675,1.4035088503411015,1.3368954510363589,1.2693038635116678,1.2350793021674598,1.215528255542626,1.1650603337867056,1.1495739629780617,1.1414680076851256,1.1330194787618528,1.126815114656145,1.1082997787828082,1.088140799945145,1.0561914862760498,1.052063984247133,1.0263047441080415,1.0000015734950225,0.9962342694740552,0.9806877068930072,0.963899217517306,0.9510217820332748,0.9355018938934696,0.9102362851351709,0.9014065840961932,0.8795638378122085,0.8744894429389674,0.8571956243527821,0.8498235747998434,0.8267637004367855,0.8190611609853367,0.8064297824756326,0.7963192300366575,0.7955342949071944,0.7778308243498971,0.7701554537944368,0.7531896700291895,0.7490891568907434,0.7350328159254929,0.7274777436974493,0.711214777731699,0.6974513535276532,0.6878685243043744,0.6821016645161344,0.6781071209528495,0.6694429887340158,0.6523314325025054,0.639545230460079,0.6287080779223368,0.6198840378073254,0.61557945164223,0.6118498089219094,0.5975597891561097,0.590801793186203,0.5794971851846986,0.5741646058740186,0.5715862683047146,0.56815260048684,0.5522956186049264,0.5476472477287807,0.5358319300645313,0.5338476032842717,0.5244141821077265,0.5218448432989897,0.501790381739822,0.495924480703906,0.4871268924306245,0.4850163323017118,0.4808284286836309,0.4763280299025784,0.4699547956611683,0.4552529733457677,0.4549039355869128,0.4484636841604922,0.437304449706564,0.4178246578303048,0.41273556171590314,0.4027279017253936,0.3952912674076785,0.3943046633389378,0.38726321888112863,0.3802656402769473,0.3735434026091312,0.3639090430094977,0.35591744860468916,0.3477333393939454,0.34122580363022476,0.32722992298684445,0.32317546540545355,0.3160478180973197,0.3105299612436804,0.3089177533586036,0.29093175125265197,0.27691429721384003,0.26748692835578336
permutation-all,4,individual,2.2504227571546807,1.2310560684257,1.052594265824396,0.8896592879224201,0.6918113069999867,0.6441275710930335,0.5451647350648804,0.5285647023992339,0.4933902690978886,0.4664765310562911,0.4568735244237807,0.3823385072684944,0.3626636353694893,0.35567195961904025,0.3320914712121495,0.317661682585658,0.30432806900098974,0.29132973879158663,0.2451845425372606,0.2409846091827404,0.22112235079771583,0.2093364625361741,0.19197160539620947,0.1814348284412239,0.15864742702352932,0.14456512237593885,0.13468285059577756,0.12085491290166343,0.1029081443471961,0.09454914874522095,0.08956835770545603,0.08177796341432891,0.07163722887635628,0.05165823495579079,0.0410704714521815,0.03676375583802046,0.01822145422247278,0.01361434478709999,0.009583116375892,0.00729481135386051,8.268139571231463e-16,6.470534854975952e-16,6.052411801472296e-16,5.115952457279708e-16,5.025516975149288e-16,4.595251453378125e-16,4.4002131750853484e-16,3.452339185657819e-16,3.398539618363258e-16,3.029629048207934e-16,2.863008588081738e-16,2.709311449402746e-16,2.464316851836077e-16,2.4370096764400673e-16,2.2456759824733897e-16,2.184070200118694e-16,2.0951748567671524e-16,1.8335815461256842e-16,1.7689834777428642e-16,1.4612070038365318e-16,1.3790701554717106e-16,1.2083656534503056e-16,1.1866903614837055e-16,9.312976263529491e-17,8.383860850109304e-17,8.148375241677316e-17,5.21585569950765e-17,4.1708743346710845e-17,2.025827312464386e-17,7.92714847936818e-18,-6.712023307024446e-18,-1.9018801017593084e-17,-2.228106972561813e-17,-4.29401680262755e-17,-4.775742010392738e-17,-6.944242791755329e-17,-8.092741044085783e-17,-9.575908538231426e-17,-1.2261148133523128e-16,-1.372526881789765e-16,-1.4862495710141258e-16,-1.6447099231634266e-16,-1.7710488038176856e-16,-1.8627205690542064e-16,-2.0347244757805543e-16,-2.241126907146573e-16,-2.2940239052442453e-16,-2.6300446825186566e-16,-2.67125066276889e-16,-2.7855963568655856e-16,-2.937610113364494e-16,-3.242873660975064e-16,-3.435274001893698e-16,-3.518762229613404e-16,-3.7924959241506943e-16,-3.889738319917939e-16,-4.063806219705806e-16,-4.678336902932081e-16,-5.26055458694185e-16,-5.83712448376089e-16
permutation-all,5,replicate,3.164686948719347,1.9735196746309256,1.832907673346956,1.6691746674642387,1.6102573891509953,1.5291700594087836,1.3981188507090485,1.3930770218800663,1.340055797950651,1.2711709890642822,1.249984776646276,1.2179745901524082,1.1860801926419615,1.1531704405227172,1.135527674763586,1.1169072492905605,1.109483886311638,1.0956131549025343,1.07703074666986,1.0446871964617217,1.034988189608009,1.022292284935292,1.006629442762509,0.9943056961561592,0.9819747487815196,0.9486607820140974,0.9416866897506292,0.937409419858364,0.9089711681418238,0.9012860233700036,0.8807329043077385,0.876967210217307,0.8600605258796915,0.8518209662504482,0.8267260603516108,0.8052176839620286,0.796501602590318,0.788972343876139,0.7782242779579539,0.7726558164440809,0.7664059040071707,0.7479599769452066,0.7382294783980935,0.7305549577468097,0.7159984565602168,0.7043316011333712,0.6995355036027988,0.687583105416033,0.6764872143182336,0.6638047905567224,0.6544830335622904,0.6520289150365892,0.6400199341527192,0.635843577924477,0.6217022698922069,0.6142220103851644,0.611732163947197,0.604297897974769,0.5955186818878188,0.579341950009457,0.5701083421513446,0.565477023794346,0.5586155993570773,0.5494644238850191,0.5478153722765616,0.5425187421462806,0.5274515663918217,0.5205833844852524,0.5145459961198747,0.5046502600956393,0.5023110376365714,0.4883641525286221,0.48223928429525303,0.47546191917840874,0.46635827781086686,0.4587833975505449,0.4466110223464211,0.4449393334322977,0.4422112744788891,0.43587774077114266,0.42461769320902576,0.4190951843582292,0.4093047486077722,0.4025876866842267,0.39405345857723134,0.385541114288604,0.37773771913580206,0.3701284025367203,0.3570112799153854,0.35594865285530913,0.34749091891224865,0.33884331902337506,0.3336692092415119,0.3288216291956401,0.31109452692931483,0.3048828553316456,0.30044584345358794,0.29451772710349816,0.27818815635687355,0.27420336521584854
permutation-all,5,individual,3.733714698269224,1.2132906674166113,1.053311054514251,0.9181243402752406,0.7985751350155291,0.6985862600793142,0.5820195368834847,0.5108726370688005,0.4784029418737944,0.4543159496640772,0.4394620997554866,0.4075613493927129,0.40528642149335065,0.37744107816041894,0.34217615135372237,0.3349278906085659,0.30529564445621243,0.30189459762988213,0.2627188417023625,0.24240054212346304,0.22667439613096577,0.2126933987686303,0.19517661301114636,0.17949484158933135,0.1762967261972808,0.1565593498485825,0.13947715056230942,0.1352539617364148,0.11380832058520948,0.0975145520003804,0.08231715397314665,0.07558906533856259,0.07360687932105549,0.05823547625215427,0.04769337852019836,0.04353510218188353,0.03001391906963413,0.02605801026576167,0.01463708077766627,0.00566978350090622,2.553382927364939e-5,7.385058536333593e-16,6.239870093807117e-16,6.10139693246939e-16,5.58283887796759e-16,5.462551194124093e-16,5.100413239324165e-16,4.641604998091705e-16,4.025349622250432e-16,3.970917413622367e-16,3.5522816784696444e-16,3.3982656593253868e-16,3.117492968699486e-16,2.8188688393820545e-16,2.5492146302514337e-16,2.4530308044534403e-16,2.3073393897396075e-16,2.2820249896064424e-16,2.0750226555694786e-16,1.8861700636936128e-16,1.6892450117787755e-16,1.5928416356054922e-16,1.4180959646714758e-16,1.1760910502495674e-16,1.0975441655176765e-16,9.466901854152139e-17,7.169549411574542e-17,4.903245241572021e-17,4.0849804299480705e-17,3.47988041270436e-17,1.9127047741932418e-17,1.0907698385221183e-18,-1.5346072130730686e-17,-2.5117966430523914e-17,-3.144456593312375e-17,-5.631052036032111e-17,-7.643422923756978e-17,-8.46312454471241e-17,-1.197076557678124e-16,-1.2371357609567027e-16,-1.5450347178706542e-16,-1.6625753655889847e-16,-1.8143562423329827e-16,-2.0298983030592398e-16,-2.142357791233168e-16,-2.478101935379551e-16,-2.538889960458758e-16,-2.7367167187774377e-16,-3.059478385244679e-16,-3.1356766743263563e-16,-3.291471832484735e-16,-3.811832525231987e-16,-3.975457040893256e-16,-4.763617140589666e-16,-4.85711397045159e-16,-5.401630529129512e-16,-5.766083460439032e-16,-6.299004934806327e-16,-7.24130861647467e-16,-1.2529677736478064e-15
permutation-all,6,replicate,3.3490279304444996,1.8971058020010716,1.813945858601372,1.776406965913137,1.6465050174189333,1.6187942093249472,1.3902100079934492,1.3608366205585016,1.3346139678608893,1.2806148761353937,1.2619443312685945,1.220895124158037,1.1908785508770652,1.171825879593662,1.13653366460866,1.1066844972389749,1.1038468137252313,1.095725307353727,1.0644693237463976,1.0502932732794048,1.025874199377773,1.01578550113554,1.007335527989071,0.9862433386830848,0.9704107752515546,0.961497051147087,0.949831688574667,0.9293367430610896,0.9137512871414332,0.8971420755311321,0.8790822042932578,0.8707449080438133,0.8496134750793382,0.8406569677820596,0.8363375788351775,0.8174047506295808,0.8064385719711736,0.7890597122929642,0.7815171173189345,0.7717999740582627,0.7550596411851339,0.7494622252961466,0.7421960946897489,0.732959296507684,0.7167207885735039,0.7061277536805366,0.7001733284489514,0.6949227542163573,0.6813119483304626,0.6652511951511488,0.6607215147031356,0.6530124817706948,0.6465976499771375,0.6293588751826376,0.625416128058069,0.6172894770857971,0.6101591034230475,0.598754547727615,0.5947915597433384,0.5837341091141236,0.5778735210504337,0.5703934157348595,0.5613611380168886,0.5534976547995385,0.5466029136532018,0.5392930701612931,0.5322412783740698,0.5188216913024025,0.5124369117922739,0.5032066983730538,0.49261806703481065,0.4903751507988815,0.4798286070301237,0.4772783568423021,0.46801547607651073,0.4584208363770404,0.4571222204960669,0.4549688130967712,0.44178588284313447,0.42805114076229867,0.4130257315393468,0.40743703364753664,0.40205220325024354,0.4013520822516228,0.3963403441949207,0.38442276223367494,0.3799733371783244,0.375535852966786,0.36537155426885903,0.35816563967959525,0.35167382878214043,0.34407140335205205,0.33771757487353987,0.32910422637434733,0.3169086930595046,0.3089072120214411,0.3044271955765374,0.30043879608934554,0.27911436262601363,0.25872866420765406
permutation-all,6,individual,2.6457610590155634,1.239854950512103,0.9798366886555544,0.872397595209448,0.7106300207263757,0.656416253106895,0.5711673145606945,0.5494756196708791,0.4917901376990184,0.4418224408381374,0.4320634542045164,0.4152750359781904,0.3922613036335349,0.35607887598009913,0.3277637292943696,0.31673312836262946,0.2984542203271921,0.27780589518200577,0.2670691718331708,0.2287898784675672,0.21604604590572007,0.20746976897231295,0.1858060700816047,0.16837160404784818,0.15874302315658648,0.15274949290948042,0.13669126727194025,0.12918063592015952,0.10477290746256196,0.10403788955499509,0.0980423948613126,0.07994727039272645,0.06528568487412487,0.05971843891712031,0.04559990447940612,0.0433057460919422,0.03515598490099528,0.0183962210694898,0.01603466206529023,0.00583883167877306,6.201346632570071e-16,5.763619899377832e-16,5.649144859087446e-16,4.742556343668409e-16,4.174365813472797e-16,3.9147907760020833e-16,3.661665132638823e-16,3.500306439710132e-16,3.279635424834699e-16,3.0599135868077324e-16,2.8973349571229095e-16,2.7547466310382773e-16,2.6980419669286597e-16,2.44608741439602e-16,2.0372999405934055e-16,2.000979055270403e-16,1.7783534228984575e-16,1.5386506371464552e-16,1.4595052934867146e-16,1.1631000416003845e-16,1.0807107748917884e-16,1.0451137530643866e-16,9.184172673316153e-17,8.190940966373137e-17,6.751840922701603e-17,5.921924064032995e-17,4.577624967058014e-17,1.9806605697151646e-17,1.0842657142784796e-17,-6.712755631578645e-18,-1.2213610332592736e-17,-3.556199004248102e-17,-4.5486097357254326e-17,-5.752368515074968e-17,-6.048762977262341e-17,-9.256618151104751e-17,-1.0404942824770748e-16,-1.1788612123542004e-16,-1.2980564891016228e-16,-1.4089004647266896e-16,-1.5018876290370436e-16,-1.598465821674719e-16,-1.8340021503903495e-16,-1.914769105152277e-16,-2.2148442970869955e-16,-2.494318850289404e-16,-2.610008661960163e-16,-2.7117000103557723e-16,-2.959039576718773e-16,-3.085959827123128e-16,-3.189262512096335e-16,-3.4471296784301077e-16,-3.675945492823083e-16,-3.7260618889927487e-16,-4.220023553303946e-16,-4.3723784573319013e-16,-5.175719099619002e-16,-5.34667642924613e-16,-7.041660792382125e-16,-7.696909671517252e-16
permutation-all,7,replicate,3.1827457604998983,1.867464236195388,1.8389575863199712,1.7321023073899844,1.618917530624785,1.535604831671117,1.4339638186584909,1.3464659956094998,1.3130231941365602,1.2717827517614833,1.263676957453952,1.2134302407019306,1.188321554453164,1.1689225463203337,1.1584933743789505,1.1279804732616183,1.1010007929792731,1.0924567289792997,1.0729936130099385,1.061170246942417,1.052245697871976,1.0315037316807836,1.021848382095365,0.9828365423927584,0.978505996709292,0.966250987995356,0.942493617486969,0.9358990039424994,0.9179782009000208,0.9051997628679502,0.8889142094662772,0.8609840532812729,0.8538999435088134,0.8459222777358038,0.8365259956594979,0.8247771859570195,0.7991682092066243,0.7874973765429596,0.7768149363808649,0.7624134592501312,0.7574931006265558,0.7512339684494554,0.7365161568778089,0.7328575835279113,0.7159097941957511,0.7035653030986253,0.6922083035657576,0.6789140040516207,0.6757965340029601,0.6691637633278433,0.6546632638229793,0.6515835839314016,0.6412423289024382,0.6306953485315147,0.6234600023524355,0.6137341216088,0.6074442121115914,0.6032883728455658,0.5926159664844833,0.5855240722801389,0.5756500802409045,0.5747661776704268,0.5635809575157349,0.5524983316469602,0.5511821796665896,0.5484713776618539,0.5304043548658187,0.5207331128194409,0.5183141105651726,0.5027934472173725,0.4954577948789381,0.492646263800852,0.4837961382565924,0.4724726793035847,0.4688394647583573,0.462911050288942,0.4518726376765983,0.4483510572350718,0.4350581078184605,0.4304210904964999,0.4195696345591131,0.41640156660748784,0.4043499646153384,0.4036618463344725,0.3937441929886671,0.3876614259268541,0.3786906042058936,0.37774220836418065,0.3586285191985935,0.3499477073076077,0.3480777926768921,0.33396621990456055,0.3305601448995504,0.3188630924033137,0.31666504736703255,0.30131351184902194,0.2953669216549656,0.28155354557220175,0.2769915295078453,0.25232868348562343
permutation-all,7,individual,3.759822325249205,1.2102203359850094,1.0149235506849326,0.8609003697228977,0.8027936216509177,0.6226351251268897,0.5753691748334866,0.5358028884818546,0.5122322543781032,0.4908585989075991,0.464854329906381,0.42327288176382777,0.4003200944629992,0.38718298097594434,0.34057494274039213,0.29233979337779487,0.27000728796799334,0.2620965358643971,0.24478325742906704,0.23188163558514657,0.2129352304357595,0.20796101278863705,0.20310302507583355,0.1917157976572015,0.1594304717802392,0.14807859911222168,0.13737820848024254,0.12730089598962235,0.10664709722211596,0.10248731437482338,0.09037449868927336,0.07476061250155379,0.07030611606452376,0.03997058842324359,0.03051395041620621,0.02249318834220822,0.01489050198064891,0.01073108834913059,8.9602252221633e-16,6.908203652356287e-16,6.602968301526937e-16,5.540977349689085e-16,5.01234469163583e-16,4.809690775755556e-16,4.5171377386269865e-16,3.977747176389632e-16,3.781275162719287e-16,3.685415042912423e-16,3.3341338430584353e-16,3.0970572044346327e-16,2.950884146367422e-16,2.529825459042704e-16,2.3909356655471267e-16,2.1134448598900392e-16,1.8572321074992463e-16,1.8249845030397736e-16,1.5343541081267156e-16,1.4861387869195606e-16,1.3734271923765094e-16,1.285967484600381e-16,1.0518907720166164e-16,9.645163796642638e-17,7.463263497715525e-17,4.925220175363111e-17,3.834780335722451e-17,2.533683292766208e-17,1.922962134685839e-17,9.38737439186547e-18,-5.47059870893072e-18,-2.2784391542389987e-17,-2.783477596198375e-17,-5.91173961118964e-17,-8.001379103353672e-17,-9.260321335517687e-17,-9.797063952742971e-17,-1.1981749385891748e-16,-1.3020590843243714e-16,-1.3915106225274199e-16,-1.422838169891345e-16,-1.6078838891084984e-16,-1.6713382988791622e-16,-1.8098642840114462e-16,-1.8642240072642512e-16,-2.2379507642778687e-16,-2.349566975356765e-16,-2.5117033456381705e-16,-2.6141887088226896e-16,-2.8704518583554405e-16,-3.036017682775724e-16,-3.17778712125593e-16,-3.487387243930479e-16,-3.7478522110290293e-16,-3.891667384876259e-16,-4.20184432036156e-16,-4.432921566472324e-16,-4.677907981362395e-16,-5.241077976665327e-16,-5.8241219090278665e-16,-6.352355760912084e-16,-1.1697014464935797e-15
