type,iter,group,eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8,eig9,eig10,eig11,eig12,eig13,eig14,eig15,eig16,eig17,eig18
parametric_bootstrap,3,dam,1.028345577098878,0.19206655468557107,0.13498071733175027,0.06908513248533156,0.06001431157142823,0.02458608242718833,0.01672611506808627,0.01247414274002385,0.00945616942140388,0.00517480086808215,0.00321506984371775,0.00248949498734042,9.109664011303988e-4,4.957635183975815e-13,3.46150987995958e-14,-3.5154948755911125e-14,-1.028108199681285e-12,-1.727615385045655e-10
parametric_bootstrap,3,sire,1.8567585319703173,0.9526251534179014,0.3198074766126866,0.20473290540791292,0.0859049969303437,0.06548999977079623,0.04922444720456973,0.04314727368838356,0.02348949694371423,0.01335095572796561,0.01007509525711615,0.007674089942471,0.005089943089241,0.00176491286084229,6.549204124944792e-17,9.256599430389786e-18,-5.903753648288358e-17,-2.0894576423699024e-16
parametric_bootstrap,4,animal,4.905312321434076,2.9582454699927485,0.9886804271661856,0.6117833717951314,0.4016632835465237,0.36790099774856855,0.267194825128001,0.23274498675900124,0.18687690684331457,0.14141083285227973,0.11563077076536246,0.11295215777821228,0.08559068615255193,0.06099167870213116,0.04690404538480999,0.03836552421413386,0.03018552302995447,0.02940375283978895
parametric_bootstrap,4,dam,1.2014738869376873,0.1616659001393387,0.09733722521075593,0.07085171344198736,0.03901216942189894,0.03042762164032913,0.01806096780522455,0.01057510955719612,0.00713103285233561,0.00505412453693117,0.0028174576169155,0.00182006558458592,0.00136993473175541,4.505189043571611e-4,1.84719636774958e-13,-1.6495525854410353e-14,-4.722628737236708e-13,-1.0717337079278034e-10
parametric_bootstrap,4,sire,1.4223723454283357,0.9753742629282643,0.4062514793851437,0.21992825803664545,0.1385059595184291,0.07928025212895207,0.03307206521852727,0.02512988710359834,0.02026924744336005,0.01363784896262927,0.01057538095559045,0.00694452395914202,0.00510836483168643,0.00210188408133923,-4.388895501422103e-18,-2.627841189129288e-17,-4.4605226345014366e-17,-8.003754501632474e-17
parametric_bootstrap,5,animal,5.199486262528239,3.0076147672869404,0.9697399304146872,0.6039304095133279,0.3961543959675649,0.37312473871244833,0.2746278023925668,0.23047802403169032,0.19021663743347833,0.1379034983464158,0.11769518395674036,0.11624081640537325,0.07979430252284289,0.06397846174134948,0.04945582361795663,0.03780532335985988,0.03153692325517697,0.02991128799105336
parametric_bootstrap,5,dam,1.1290534902555105,0.17514690211488776,0.12389239496009384,0.06873998462009735,0.05489696396495903,0.03526549264972756,0.01566464409824974,0.01341138105018218,0.00725481399478877,0.00398297115534035,0.00322205946544758,0.0021556714693578,5.834837765014597e-4,1.2782799973395756e-12,1.7075091641329396e-13,1.4628989808999185e-14,-7.78464223767115e-14,-1.67942580354406e-10
parametric_bootstrap,5,sire,2.177006960908576,1.1799336208086175,0.3907458752967829,0.20765909146315137,0.097508076381299,0.06605964402380379,0.04404574547620479,0.0358045199206586,0.0258708817741744,0.01996677469888096,0.00879300307927346,0.00757166208672021,0.00340127985094774,0.00107808109918204,6.50000297799629e-4,1.1462824070204156e-16,4.6857294863490275e-17,-1.0132677768524223e-16
parametric_bootstrap,6,animal,5.215500356718382,2.958554356956597,0.9538866609638692,0.6078671779962903,0.4044324476037943,0.37615959401419874,0.26272738081337155,0.22863447496802433,0.18937439161078592,0.13941087377156053,0.116865741232972,0.10857079873831138,0.07842916130507416,0.06046075980200058,0.04854832576319516,0.03710384699988329,0.03196005092026295,0.0291667018053213
parametric_bootstrap,6,dam,1.099565079492201,0.18293889667597404,0.12411235147576472,0.06244154913836701,0.05687059263684432,0.02287033891266486,0.01760528119842423,0.01288750849038581,0.0065532501194144,0.00500273799027047,0.00211368354630941,0.00178185091117892,0.00117246092551995,4.014661369169662e-12,2.1014517148803184e-14,-5.632100202431467e-12,-5.969704174744149e-11,-1.349887175585379e-9
parametric_bootstrap,6,sire,2.0031922963173505,1.012126398145126,0.3589821574797788,0.2357204116144405,0.12591251768211698,0.08100906009761091,0.04874374439510884,0.0325527985120173,0.01780977499648074,0.01410709321743704,0.01078187233927652,0.00655581910425686,0.00502411838433205,0.00146425452842416,0.00128828973510822,4.7459892057294304e-17,-2.608950081062932e-17,-1.1850505609397407e-16
parametric_bootstrap,7,animal,4.780989535752301,2.9996355486024573,0.9671849767054368,0.6247518626702636,0.3932129557180643,0.3579335401275335,0.27828590088806743,0.22901623071275365,0.1902656568425076,0.14128985252835802,0.11859086245167076,0.10672110470441584,0.07942025582489974,0.0595515918544044,0.04874867839655419,0.03755322884039942,0.03224333962555782,0.03079368654749828
parametric_bootstrap,7,dam,1.1357709447097848,0.15125147596191685,0.11348119043929672,0.06600033892495799,0.06064735868870114,0.02792702184630855,0.01851091590352081,0.00963291080914269,0.00616956325357669,0.00410868016318772,0.00277717872032884,0.00196792640017673,5.243859875683497e-4,6.894261627556974e-13,-2.556784993793431e-13,-1.0625562901695557e-12,-1.7602170292405485e-11,-8.110901391762563e-10
parametric_bootstrap,7,sire,2.0561218118271176,1.0487641664261151,0.4253533578274813,0.20875447545771977,0.11750443791425082,0.05978013512060482,0.03506895985088201,0.03109547785894764,0.02244426029249854,0.01417362147104935,0.00801390182679108,0.00583533683156197,0.00308859747607473,0.00183804146303224,5.372997859679888e-17,3.679493713942412e-17,-1.478769951713923e-17,-9.683579598825695e-17
parametric_bootstrap,8,animal,4.84431109133547,3.0157780434440324,0.9664723242275938,0.6203512960483634,0.3814408476336697,0.3736706551624655,0.26325140018884946,0.23219968613994516,0.19004622784674177,0.13834236003241035,0.12348112496236643,0.1131740575935845,0.0826226604669029,0.06152240723875076,0.04681480800452144,0.0359081759075141,0.03298533192458768,0.03071216559418524
parametric_bootstrap,8,dam,1.0268042711807217,0.16409201640639137,0.122728299553608,0.0959924155137188,0.06578889460403385,0.02816570981000118,0.01668525199925203,0.01078292965816128,0.00935849057296109,0.0066986456317876,0.00538150221138519,0.00295850028802189,9.98583737932714e-4,8.86173813680127e-13,1.7807916959218678e-13,-7.558045286493942e-13,-7.249309491943124e-12,-2.3655751412820483e-10
parametric_bootstrap,8,sire,2.2466370003463525,0.8038607061160616,0.5448634576409599,0.2654327061907282,0.12257617139996352,0.08523149789110122,0.07063771655534856,0.0362318557305298,0.01692895534645616,0.01294184696909961,0.00812052540179687,0.00448989695687435,0.00279933126986596,0.00119135635357639,8.465125424685703e-17,1.5738263521444207e-17,4.753766080742244e-18,-9.14383083156786e-17
parametric_bootstrap,9,animal,5.236898114570988,3.00085537278749,0.9746997694745784,0.5787211591114729,0.39884381047994705,0.36727153752642067,0.26048846748141574,0.23077433271446576,0.1883748839476459,0.13889910504745334,0.1210385325909598,0.11372817591308391,0.0808873206150755,0.06165270070769035,0.04947910882489472,0.03812533317775578,0.031691008102164,0.03068088627030339
parametric_bootstrap,9,dam,1.0088375194929209,0.1760850664296694,0.13226987450296787,0.08395667327163,0.06199056054860116,0.0237799982499656,0.01476357596909035,0.00990756643406221,0.00634952822554419,0.00328249492995601,0.00262815989126955,0.00217174994097703,2.060596203223921e-12,2.450932770086645e-13,-5.2991180894484974e-15,-4.674545767484443e-13,-1.5478711818050225e-12,-3.229464090515642e-10
parametric_bootstrap,9,sire,2.1148012633460302,0.9571078341222736,0.27644449322465886,0.1819653665734522,0.1412154028599394,0.05427651968921666,0.04512428865323598,0.03492035456819065,0.01890242244264001,0.00939976387735854,0.00844524004274586,0.00569360915676708,0.00310523267861154,8.495197261939396e-4,1.041806997656242e-16,-5.334203087462071e-19,-3.3985442089655406e-17,-1.0066554844645211e-16
parametric_bootstrap,10,animal,5.145271302566394,3.1303471504962697,1.006537257574136,0.5971247365393587,0.4048317103228145,0.38039153234058853,0.2778993865942322,0.2248133155678237,0.1944685442868766,0.1390927474411169,0.11442244679707904,0.11100838785694034,0.07973835269801438,0.06110938506000818,0.04593080424775072,0.03773371953235918,0.03324401335416914,0.03035741640068113
parametric_bootstrap,10,dam,1.0184330134404256,0.19029617960931836,0.13401120597208058,0.08184393661713298,0.04537202576789792,0.02021242355193102,0.01638675000259133,0.01057798466836462,0.00801274940915007,0.00429838532487044,0.00354727412332984,0.00246744097609999,4.758979833553302e-12,3.408355370782009e-12,8.296355013797979e-16,-5.00554142087159e-13,-2.6628439682248384e-11,-5.96794948672374e-10
parametric_bootstrap,10,sire,1.4855833285090974,0.8760379884605022,0.3476372394959605,0.19779583172414297,0.11463153119700864,0.07045063303131537,0.04963864669447968,0.02880598936145165,0.01607895273972115,0.01173715191040285,0.00865750159711673,0.00510163469588717,0.00154252134498857,0.00127225140737263,8.3287407362231e-17,-2.1152858676842576e-18,-5.774881624422506e-17,-1.0293994846839003e-16
parametric_bootstrap,11,animal,5.047484200159728,3.154160900181444,0.9514762907967628,0.5908953609959542,0.40217718673265546,0.353300587702504,0.2631984924060873,0.23466780621682723,0.19080662312963056,0.148978480151502,0.11722144474726304,0.10618899844751932,0.0767624703595376,0.06391866706367517,0.04752320364128024,0.0364619833368035,0.03305488344282278,0.02897418122658845
parametric_bootstrap,11,dam,1.506624889980634,0.15798874996595852,0.14314012021107375,0.08048500237152831,0.04558873346409296,0.03020877236170687,0.01464245628599237,0.01186020965355237,0.00773711432724425,0.0049835386112628,0.00292704435350346,0.00261241287193253,4.104056782089021e-4,2.5385399660171007e-12,7.614714968209059e-13,-1.7687829609953665e-12,-4.4638148346434696e-11,-5.976535549512084e-10
parametric_bootstrap,11,sire,1.6332278843298234,1.1257314816562851,0.4754011001938764,0.182007867094581,0.12400129120665251,0.06213504347695458,0.04591744344110922,0.0349193780889059,0.01935767805888226,0.01145126623084695,0.00854511184863821,0.0052813693851996,0.00319010431970368,3.5312358770774467e-4,1.7908575018884398e-16,7.140376355112735e-17,4.201718170455356e-17,-7.843489551515591e-17
parametric_bootstrap,12,animal,5.023457115604592,2.9891069733105824,0.9546033814281044,0.6135807151451662,0.4192184317467834,0.3624459685214024,0.2634520445046487,0.22679909638424509,0.19240386918002853,0.1414283128518199,0.11619071618063588,0.10906204246609448,0.07876563221296168,0.06158319617158117,0.04618087711281706,0.03689904841180116,0.03249617582879795,0.02890874584575892
parametric_bootstrap,12,dam,1.011879014135156,0.17520047424700863,0.13475753146664088,0.0778283371000267,0.05609490998479116,0.024447222639892,0.01668154157758735,0.01388977502075184,0.0066920096470628,0.00557228637586897,0.00343605354375244,0.00258507577084927,0.0011526695102272,4.762544523465396e-4,1.4967971901483504e-12,-8.348315248422153e-13,-1.1844509316246204e-11,-1.854229933949055e-10
parametric_bootstrap,12,sire,1.6614003661670935,1.0485492532234866,0.4891927200721,0.21001731909560992,0.13332928818532885,0.07073970461912917,0.05112817640613054,0.02911629544331873,0.01792463053872225,0.01515157215187935,0.00958575000997852,0.007110235662565,0.00260246007287873,8.511960972225476e-4,3.8645147118438065e-5,9.984809126323698e-18,-7.546565996792684e-17,-1.1461657529250524e-16
parametric_bootstrap,13,animal,5.10449442392574,3.0825968131087613,0.9854074852786974,0.6065404139265616,0.39795657574307214,0.3741282604589766,0.2701544110317307,0.23824285696110944,0.1864603492780937,0.14015808373117972,0.11469424449356531,0.11171734807517596,0.07935176573798196,0.06196649744002974,0.0487669996924629,0.03769566003660323,0.03245179284636593,0.0297587751377715
parametric_bootstrap,13,dam,1.193683938010463,0.1415532606043666,0.12031770316220988,0.07368667225869975,0.04731358664163206,0.02086882076524393,0.01421061462135216,0.01136942176372142,0.00937878014978358,0.00772326108025295,0.00498258791560524,0.00248990908642235,0.00205437760684614,2.202595652865592e-4,5.274735167067965e-13,-3.245318870201121e-13,-4.076416555751024e-13,-8.087429028198472e-11
parametric_bootstrap,13,sire,2.2481380886805837,1.18078395421541,0.4134585063948229,0.21676611504381865,0.10832144107944248,0.08224913619493271,0.04715262286104492,0.03536518296132373,0.01849182267936398,0.01449073343795233,0.01086160790727501,0.0053131816524633,0.00222583787957667,6.216907242902548e-4,2.359374480274063e-4,8.982836248983575e-17,5.380421849442207e-17,-6.54617578912045e-17
parametric_bootstrap,14,animal,5.258194849856698,3.1159662435441304,0.9717720257189074,0.5878071902635172,0.3932861517824025,0.3799704109868408,0.27873064950750637,0.2194383741133702,0.18360334316757823,0.13774630433691668,0.11999001701924142,0.11266263152273416,0.07901394613525713,0.05971150853463489,0.04687048675985997,0.03743775874144713,0.03259791684934878,0.02973038144233599
parametric_bootstrap,14,dam,1.0407106681230136,0.1673711441790012,0.11049892100928524,0.08351102186599879,0.05873999162147399,0.0246220702866995,0.01711145319790307,0.01331038032247779,0.0090261639583734,0.00442318762036936,0.00354870477527824,0.00166617775649632,2.190829407776155e-4,3.201939777589028e-12,1.1239174343910145e-13,-1.0487824531437192e-11,-1.8748675497468896e-10,-7.812541442428408e-10
parametric_bootstrap,14,sire,2.0120907337342664,0.9107980403754468,0.4745980833353058,0.2621995894444377,0.1007785998409224,0.07832219788256134,0.04393968447884102,0.02751337244296127,0.01571767120669587,0.01377678117629404,0.01097121654666671,0.00588505166596021,0.00327273903074647,0.00204115760612876,1.4943417208529563e-16,9.710182463251527e-18,-6.159044302771554e-17,-9.674001686060624e-17
parametric_bootstrap,15,animal,5.091317512637635,3.005671314197657,0.972128967044478,0.600731704777312,0.3988815181735808,0.3653439617394031,0.25461931421845085,0.23620265501847304,0.19499222076311115,0.13726069941403313,0.12348731991689654,0.11091819810603908,0.07661529919836847,0.06112747334325487,0.04761861209422781,0.03666714983942047,0.03263715164792211,0.03064597691879012
parametric_bootstrap,15,dam,1.1999916130855892,0.149592895494004,0.13036420414437763,0.07051609110708143,0.04477798425924619,0.02746927247133256,0.01558280731325652,0.01205909991937246,0.00586202198040777,0.00426157742576671,0.00412191773806967,0.00261957574789589,1.3871456483617677e-12,1.2741441446776113e-13,-5.859417303091742e-14,-3.009562636046434e-13,-2.457822966824939e-11,-4.4041819849672477e-10
parametric_bootstrap,15,sire,1.5587441302653626,0.8670790740581623,0.4438670870280947,0.22084098214119005,0.1297068544364445,0.05704574737152903,0.04603422662405717,0.03837472354811974,0.01838523763795087,0.01496525933411455,0.01172404545146994,0.00712657721583372,0.00318302196779282,0.00171248253206692,6.98752253123961e-17,-1.728361049269873e-17,-6.835030079312491e-17,-2.1438085058025824e-16
permutation-all,1,animal,6.750559640044724,5.0998706765914985,1.2741024848006952,1.0074203960534422,0.7405518142864695,0.5572769534718917,0.3686266335368209,0.3427193066404252,0.24084659624605653,0.1992386941942429,0.17826895981689453,0.13952065377328005,0.10697083674332412,0.07673333349861786,0.07172226202266535,0.0542012711418391,0.03879216170190271,0.0348839782265461
permutation-all,1,dam,0.09098826453833696,0.04952329713075261,0.01127392999721964,0.00476001708087941,0.00349257364589579,0.00100518277581959,4.521317798119609e-4,1.387809601596533e-12,3.66594029953259e-13,7.412601376819291e-15,-2.2380132716672762e-13,-1.1043634204042436e-12,-2.431322492687322e-11,-4.7869938416981115e-11,-1.5594747338856998e-10,-2.9475896174687584e-10,-3.5300593759315005e-10,-7.407057712542358e-10
permutation-all,1,sire,0.08376593144690193,0.05762114875665596,0.01565308705749879,0.00614300435207282,0.0042230130308718,0.0020728848654213,0.00104143307410437,3.535642421996291e-4,2.3415938179252918e-17,1.3756724008400487e-17,1.2301646092915744e-17,9.251274979931432e-18,3.105398801217983e-18,3.091322316433445e-19,-3.4786718732917975e-18,-4.967671913842274e-18,-7.809894631079631e-18,-2.006001957722061e-17
permutation-animal_sire,1,animal,5.166262780836314,3.764422922966809,1.0241211346313432,0.6885694743200392,0.47856372173610295,0.4280430568820514,0.29749984520944933,0.27957743189574097,0.20634766582117137,0.1635842218029601,0.13306331119688353,0.12106288849154152,0.0862890010894306,0.06581818630401085,0.05730648678019182,0.04413649067593092,0.03505919503505376,0.03141232739580724
permutation-animal_sire,1,dam,0.1469835775051323,0.10547227814005238,0.0233465872074235,0.01510346423520477,0.01212965830251879,0.0043613257820525,0.00323651144795711,0.00205773261940438,6.474290394217012e-4,2.310647980557763e-4,1.7769680663717434e-12,5.948113971828029e-14,2.802661838994891e-16,7.079876634695134e-17,-6.808294074608591e-17,-4.640784105399813e-12,-3.415627905040308e-11,-7.72398094687541e-10
permutation-animal_sire,1,sire,1.98868447736206,1.0148364813595243,0.4325897010574051,0.2216861767133149,0.14235159595270666,0.0792250561331616,0.04954762252117583,0.04075832276938246,0.02266274297290151,0.01744927640467167,0.01237742577794161,0.00885386690455199,0.00407715393834679,0.00348197905763726,0.00138570196207831,7.391162326076948e-17,-2.6377156740607308e-17,-3.781292577533203e-17
permutation-dam_sire,1,animal,5.297956152261783,3.1001013697748956,0.9840807529472236,0.6162012499474925,0.39416710101925434,0.37652955829745144,0.2637573028577703,0.22175122152924664,0.1912495307783587,0.14266945070413234,0.11505490685254742,0.11250995646832,0.0781470008248861,0.06258554054712429,0.04740828198100904,0.03699294045735647,0.03297645869605679,0.03037715381140674
permutation-dam_sire,1,dam,2.257037940848491,0.6809451763073873,0.4505385993553872,0.25282916237762815,0.18393527412083255,0.08928404181429207,0.07236045984679919,0.03863620739716467,0.03300651833182879,0.0124142884270397,0.01004383958626086,0.00584830386125689,0.00368467033612548,0.0026035594975891,4.616565873136602e-4,1.148485162332831e-12,-1.0700610387695484e-11,-4.317766593438456e-10
permutation-dam_sire,1,sire,0.3498046760479995,0.18064759652855303,0.09186568813311652,0.04021734985923007,0.02075391631775349,0.01137077577491944,0.00853121126921462,0.00191386459204691,4.857887343852895e-17,3.116000255345293e-17,1.9678878126327048e-17,1.1706679541682211e-17,-2.9936475110628747e-18,-1.1718018137728331e-17,-1.6398550224338142e-17,-2.7303747433931548e-17,-3.91633413021991e-17,-4.9800954862425706e-17
permutation-all,2,animal,6.823443731056012,5.243432812128753,1.2590613609168706,1.0166957049704155,0.7506878238457424,0.5606770032744635,0.36852415384752657,0.3610450717045185,0.2417287493828245,0.20134162434287087,0.18022326727650825,0.1417556152972616,0.1074230394279803,0.0738046613102442,0.07159271758734635,0.05446597948207105,0.03954939260151312,0.03550897314315042
permutation-all,2,dam,0.04287927432858848,0.02987186344161651,0.0129621694975375,0.00469393365849108,0.00238999902641233,0.00157079399205901,5.88217297916193e-5,4.657317181266072e-13,1.2196138602688817e-13,2.7910567061553643e-14,-6.32287286433424e-14,-1.0989250400050557e-12,-3.337127837725202e-12,-1.4472427147529349e-11,-4.6260483078649365e-11,-8.822408504671746e-11,-1.4816104091182462e-10,-3.3945792471081315e-10
permutation-all,2,sire,0.0719435652524603,0.03338173963081101,0.00412900873986283,0.00288350294274135,0.00235666374109137,4.481113600172025e-4,2.75016060248198e-4,1.520889168273411e-17,1.1377208582432049e-17,5.1559484414453324e-18,3.690012038787787e-18,5.048601634409995e-20,-1.9129268891585717e-18,-6.101885305253546e-18,-7.01620540948689e-18,-9.712924868644987e-18,-1.308770698338564e-17,-1.7302948287128707e-17
permutation-animal_sire,2,animal,5.033415887784329,3.926866368346925,1.034120032785166,0.6908983149817097,0.4674635400463554,0.4310448206545573,0.2989565368931875,0.2698468463221099,0.2080784264684847,0.1649108693114625,0.1286072674817958,0.12174625237104827,0.0868645274978309,0.06668530129640128,0.05720049117170199,0.04265380956389326,0.03447957573059955,0.03238478257480446
permutation-animal_sire,2,dam,0.22131737731700185,0.04619743648746952,0.0202766800459396,0.01063525963239608,0.00618399263241064,0.00502445818730203,0.00371766802864383,0.0021497002015932,0.00102670067889308,3.388249068401086e-4,1.6028411614915975e-11,5.817487748846687e-13,8.856927448678762e-17,1.9528816578270063e-17,-4.446458876613159e-17,-3.770802369711554e-15,-2.34768884801228e-11,-7.110933850471961e-10
permutation-animal_sire,2,sire,1.990551690770563,1.0009226312044526,0.4343953351693285,0.2214247754852365,0.14335730552473094,0.07962139357155544,0.04977687376652126,0.04086268732309664,0.02258603035615041,0.01661776277199514,0.01274671753866749,0.00869880355444445,0.00347775782133067,0.00322280452678466,0.00127729917970432,1.3986022923184655e-16,2.6491222800092403e-17,-6.414633508556561e-18
permutation-dam_sire,2,animal,5.305383843327408,3.0964638790194696,0.985654919355004,0.6200890099957799,0.39424376812720346,0.3743599293419225,0.2639494725102703,0.22187142019185613,0.19051060761086763,0.14280244051008462,0.11453355376955292,0.1132032325207877,0.07795243143597835,0.06255942526684163,0.04741374355653246,0.03697935136008599,0.03290692871998197,0.03025427424869192
permutation-dam_sire,2,dam,2.2997962111720893,0.7729645510132268,0.4123226587914437,0.29785134238838573,0.19001610179260675,0.09206008691337554,0.0727970413861734,0.04409260206501047,0.03304104868739536,0.01312558162727191,0.00878830161824803,0.00715729711634288,0.0051946868216695,0.00212594292768644,0.0011777398589408,5.929777275425795e-5,-2.7506530953145796e-12,-1.9667795207701002e-10
permutation-dam_sire,2,sire,0.35163240022992887,0.09405316148063653,0.03920568779620758,0.01275082336801965,0.00971166018913482,0.00705962060477333,0.00263913284313156,0.00183447705600886,0.00148213003172381,3.3610579163167606e-17,1.5040594977127894e-17,5.374220852789227e-18,8.479995317885142e-22,-8.520544580755302e-18,-1.4966896603874002e-17,-2.336957998489092e-17,-4.442239696447959e-17,-5.047709304140745e-17
permutation-all,3,animal,6.755906572304981,5.155809399469607,1.2458783704429903,0.9879624873128392,0.7498871833393861,0.5405262441661927,0.3673057212811777,0.35519126665730033,0.2454862799400352,0.20098388281651228,0.1788536549101712,0.13997225387970472,0.10139368155120136,0.07542571476653653,0.07290805810482229,0.05425102585376497,0.03854537392974722,0.03481302309060074
permutation-all,3,dam,0.10595271944758694,0.08371377101361142,0.01401357576643799,0.01209737935113853,0.00362066745669858,0.00220415451551953,0.00173654172594611,2.574991972219216e-12,5.748360550096128e-14,1.5932551794569503e-14,-9.105298323463575e-15,-3.7689889161561573e-13,-2.7149481234970536e-12,-5.6300838348978776e-12,-1.7706440412456315e-11,-8.552820330497171e-11,-1.5747677801480363e-10,-3.110903988630712e-10
permutation-all,3,sire,0.05159896346880796,0.03174842091093435,0.00702800287437875,0.00412751089905482,0.00218235068250275,0.00184254568378967,7.073612386490629e-4,1.1716277132643932e-4,1.0342241912216555e-17,7.837371125175159e-18,5.814776374220124e-18,2.3473463765038536e-18,-8.523145880684637e-19,-3.530375115781921e-18,-8.937267519772832e-18,-1.210902261965368e-17,-1.492952133896133e-17,-2.2360454427861415e-17
permutation-animal_sire,3,animal,5.14951181176258,3.823458864558231,1.043683431017142,0.6932805176941631,0.4822902972770341,0.4375181244694702,0.31005991831963053,0.2771939431036659,0.20563406642905233,0.1657392911295825,0.1326904772433725,0.12314859935318535,0.08478862360600792,0.06741430093509806,0.05666419949604372,0.04376314481923295,0.03447958495592201,0.0313926082647326
permutation-animal_sire,3,dam,0.19226924289339703,0.05717571634609657,0.01366463585165261,0.00844904511299007,0.00489762789931243,0.0026018534522967,0.0016999064557553,0.0010364211023575,4.323699025904877e-4,3.4735282988348856e-11,3.027464997436837e-13,2.916706408200893e-17,2.647748327824345e-17,-1.3058369493761469e-17,-4.352471412923225e-17,-1.1524016558137234e-16,-3.446368877257025e-12,-1.8598599994434795e-9
permutation-animal_sire,3,sire,1.9862043246631855,0.9861345025465966,0.4321781127980915,0.22083612528410368,0.14413647368450896,0.0795002170250309,0.04979675641084287,0.04098940184028509,0.0225536161043062,0.01671014943116061,0.01245168585986313,0.00864099932553892,0.00407331463537067,0.00345975230910513,0.00116938441733273,3.124037010241873e-5,8.514609373321302e-17,-4.156191448648446e-18
permutation-dam_sire,3,animal,5.303520858453972,3.1011890345015525,0.9799192959070864,0.6151693205899237,0.39219755652222105,0.3729489167806351,0.26245459034356583,0.22224249772610669,0.19096364083941175,0.14256385169612087,0.11487147793927688,0.11367582542762247,0.0779323072838949,0.06270747305733287,0.04730129410538585,0.03700125043234686,0.03287569087904772,0.03036078710852971
permutation-dam_sire,3,dam,2.3692796801845537,0.7487575525430281,0.4492398740662239,0.29345006858720657,0.1853705929049665,0.10082902876071154,0.07341437298538409,0.04120107631395006,0.02971347586349599,0.01277809760893193,0.00903770150946219,0.00582464409172613,0.00514967549341748,0.00156745921051683,5.640728507819786e-4,5.942381644501363e-13,1.7548757796859118e-13,-3.6348182270777885e-10
